MODEL, CONNECTOR, FORM, MATCH, SCANNED, SIZE, MAKER
SL10593, CUSTOM, CUSTOM, false, false, , 
SL10593_1, CUSTOM, CUSTOM, false, true, , Gigabyte
SL10593_4, UNKNOWN, UNKNOWN, false, true, , Gigabyte
SL10594, UNKNOWN, UNKNOWN, false, false, , 
SL10594_2, UNKNOWN, UNKNOWN, false, false, , 
SL10595, UNKNOWN, UNKNOWN, false, false, , 
SL10595_1, UNKNOWN, UNKNOWN, false, false, , 
SL10595_2, UNKNOWN, UNKNOWN, false, true, , Acer
SL10595_3, UNKNOWN, UNKNOWN, false, true, , Acer
SL10595_4, UNKNOWN, RECTANGLE, false, true, , Acer
SL10596, UNKNOWN, UNKNOWN, false, false, , 
SL10596_1, UNKNOWN, UNKNOWN, false, false, , 
SL10596_2, UNKNOWN, UNKNOWN, false, true, , Panasonic
SL10596_3, UNKNOWN, UNKNOWN, false, false, , 
SL10596_4, UNKNOWN, UNKNOWN, false, true, , Panasonic
SL10597, CUSTOM, CUSTOM, false, false, , 
SL10597_1, CUSTOM, CUSTOM, false, true, , Asus
SL10597_2, CUSTOM, CUSTOM, false, true, , Asus
SL10597_3, CUSTOM, CUSTOM, false, false, , 
SL10597_4, CUSTOM, CUSTOM, false, false, , 
SL10598, UNKNOWN, UNKNOWN, false, false, , 
SL10598_1, UNKNOWN, UNKNOWN, false, false, , 
SL10598_2, UNKNOWN, UNKNOWN, false, false, , 
SL10599, OTHER, UNKNOWN, false, false, , 
SL10599_1, OTHER, UNKNOWN, false, false, , 
SL10599_2, UNKNOWN, UNKNOWN, false, false, , 
SL10599_3, UNKNOWN, UNKNOWN, false, false, , 
SL10599_4, OTHER, UNKNOWN, false, false, , 
SL10599_5, UNKNOWN, UNKNOWN, false, false, , 
SL10600, CUSTOM, CUSTOM, false, false, , 
SL10600_1, UNKNOWN, UNKNOWN, false, true, , Asus
SL10600_2, UNKNOWN, UNKNOWN, false, false, , 
SL10600_3, UNKNOWN, UNKNOWN, false, true, , Asus
SL10601, CUSTOM, CUSTOM, false, false, , 
SL10601_1, UNKNOWN, UNKNOWN, false, true, , Asus
SL10601_2, UNKNOWN, UNKNOWN, false, false, , 
SL10601_3, UNKNOWN, UNKNOWN, false, true, , Asus
SL10602, UNKNOWN, UNKNOWN, false, false, , 
SL10602_1, UNKNOWN, UNKNOWN, false, false, , 
SL10602_2, UNKNOWN, UNKNOWN, false, false, , 
SL10603, PIN_8, RECTANGLE, false, false, , 
SL10603_1, PIN_8, RECTANGLE, false, false, , 
SL10603_2, PIN_8, RECTANGLE, false, true, , Lenovo
SL10604, PIN_7, CUSTOM, false, false, , 
SL10604_1, PIN_7, CUSTOM, false, true, , Hp
SL10604_2, PIN_7, CUSTOM, false, true, , Hp
SL10604_3, PIN_7, CUSTOM, false, false, , 
SL10604_4, UNKNOWN, UNKNOWN, false, true, , Hp
SL10605, CUSTOM, CUSTOM, false, false, , 
SL10605_1, UNKNOWN, UNKNOWN, false, true, , Asus
SL10606, CUSTOM, CUSTOM, false, false, , 
SL10606_1, UNKNOWN, UNKNOWN, false, false, , 
SL10608, CUSTOM, CUSTOM, false, false, , 
SL10608_1, UNKNOWN, UNKNOWN, false, false, , 
SL10609, UNKNOWN, RECTANGLE, false, false, , 
SL10609_1, UNKNOWN, RECTANGLE, false, false, , 
SL10610, CUSTOM, CUSTOM, false, false, , 
SL10610_1, UNKNOWN, UNKNOWN, false, true, , Asus
SL10611, CUSTOM, CUSTOM, false, false, , 
SL10611_1, UNKNOWN, UNKNOWN, false, true, , Lenovo
SL10612, PIN_5, CUSTOM, false, false, , 
SL10612_1, UNKNOWN, UNKNOWN, false, true, , Lenovo
SL10613, UNKNOWN, UNKNOWN, false, false, , 
SL10613_1, UNKNOWN, UNKNOWN, false, false, , 
SL10613_2, UNKNOWN, UNKNOWN, false, false, , 
SL10614, CUSTOM, CUSTOM, false, false, , 
SL10614_1, CUSTOM, CUSTOM, false, true, , Lenovo
SL10614_2, UNKNOWN, UNKNOWN, false, false, , 
SL10615, UNKNOWN, UNKNOWN, false, false, , 
SL10615_1, UNKNOWN, UNKNOWN, false, false, , 
SL10615_2, UNKNOWN, UNKNOWN, false, true, , Lenovo
SL10616, CUSTOM, CUSTOM, false, false, , 
SL10616_1, CUSTOM, CUSTOM, false, true, , Lenovo
SL10617, UNKNOWN, UNKNOWN, false, false, , 
SL10617_1, UNKNOWN, UNKNOWN, false, false, , 
SL10617_2, UNKNOWN, UNKNOWN, false, false, , 
SL10617_3, UNKNOWN, UNKNOWN, false, false, , 
SL10618, CUSTOM, CUSTOM, false, false, , 
SL10618_1, UNKNOWN, UNKNOWN, false, false, , 
SL10618_2, UNKNOWN, UNKNOWN, false, false, , 
SL10618_3, UNKNOWN, UNKNOWN, false, true, , Asus
SL10619, UNKNOWN, UNKNOWN, false, false, , 
SL10619_1, CUSTOM, CUSTOM, false, false, , 
SL10619_2, UNKNOWN, UNKNOWN, false, false, , 
SL10620, UNKNOWN, UNKNOWN, false, false, , 
SL10620_1, UNKNOWN, UNKNOWN, false, true, , Dell
SL10620_2, UNKNOWN, UNKNOWN, false, true, , Dell
SL10621, CUSTOM, CUSTOM, false, false, , 
SL10621_1, CUSTOM, UNKNOWN, false, true, , Asus
SL10621_2, CUSTOM, UNKNOWN, false, true, , Asus
SL10622, PIN_8, RECTANGLE, false, false, , 
SL10622_1, CUSTOM, CUSTOM, false, true, , Lenovo
SL10622_2, CUSTOM, CUSTOM, false, true, , Lenovo
SL10623, CUSTOM, CUSTOM, false, false, , 
SL10623_1, UNKNOWN, UNKNOWN, false, true, , Asus
SL10623_2, UNKNOWN, UNKNOWN, false, true, , Asus
SL10623_3, UNKNOWN, UNKNOWN, false, true, , Asus
SL10624, UNKNOWN, UNKNOWN, false, false, , 
SL10624_1, UNKNOWN, UNKNOWN, false, false, , 
SL10625, UNKNOWN, UNKNOWN, false, false, , 
SL10625_2, UNKNOWN, UNKNOWN, false, true, , Lenovo
SL10626, UNKNOWN, RECTANGLE, false, false, , 
SL10626_2, UNKNOWN, UNKNOWN, false, false, , 
SL10626_3, UNKNOWN, UNKNOWN, false, true, , Hp
SL10626_4, UNKNOWN, UNKNOWN, false, false, , 
SL10626_5, UNKNOWN, UNKNOWN, false, true, , Hp
SL10626_6, UNKNOWN, UNKNOWN, false, false, , 
SL10627, CUSTOM, CUSTOM, false, false, , 
SL10627_1, UNKNOWN, UNKNOWN, false, false, , 
SL10627_2, UNKNOWN, UNKNOWN, false, false, , 
SL10628, UNKNOWN, CUSTOM, false, false, , 
SL10628_1, CUSTOM, CUSTOM, false, false, , 
SL10628_2, UNKNOWN, UNKNOWN, false, false, , 
SL10630, UNKNOWN, UNKNOWN, false, false, , 
SL10630_1, UNKNOWN, UNKNOWN, false, false, , 
SL10631, CUSTOM, CUSTOM, false, false, , 
SL10631_2, CUSTOM, CUSTOM, false, true, , Hp
SL10631_3, CUSTOM, CUSTOM, false, true, , Hp
SL10631_4, CUSTOM, CUSTOM, false, true, , Hp
SL10631_5, CUSTOM, CUSTOM, false, true, , Hp
SL10632, UNKNOWN, UNKNOWN, false, false, , 
SL10632_1, UNKNOWN, UNKNOWN, false, true, , Hp
SL10632_2, UNKNOWN, UNKNOWN, false, false, , 
SL10632_3, UNKNOWN, UNKNOWN, false, true, , Hp
SL10632_4, UNKNOWN, UNKNOWN, false, true, , Hp
SL10632_5, UNKNOWN, UNKNOWN, false, true, , Hp
SL10633, UNKNOWN, UNKNOWN, false, false, , 
SL10633_1, UNKNOWN, UNKNOWN, false, false, , 
SL10633_2, UNKNOWN, UNKNOWN, false, false, , 
SL10634, OTHER, UNKNOWN, false, false, , 
SL10634_1, OTHER, UNKNOWN, false, false, , 
SL10635, UNKNOWN, UNKNOWN, false, false, , 
SL10635_1, UNKNOWN, UNKNOWN, false, true, , Fujitsu
SL10636, UNKNOWN, UNKNOWN, false, false, , 
SL10636_1, UNKNOWN, UNKNOWN, false, true, , Fujitsu
SL10637, UNKNOWN, CUSTOM, false, false, , 
SL10637_1, CUSTOM, CUSTOM, false, true, , Topstar
SL10638, PIN_8, RECTANGLE, false, false, , 
SL10638_1, CUSTOM, CUSTOM, false, true, , Lenovo
SL10638_2, UNKNOWN, UNKNOWN, false, false, , 
SL10638_4, UNKNOWN, UNKNOWN, false, false, , 
SL10639, UNKNOWN, UNKNOWN, false, false, , 
SL10639_1, UNKNOWN, UNKNOWN, false, true, , Clevo
SL10639_2, UNKNOWN, UNKNOWN, false, false, , 
SL10640, UNKNOWN, UNKNOWN, false, false, , 
SL10640_2, UNKNOWN, UNKNOWN, false, false, , 
SL10640_3, UNKNOWN, UNKNOWN, false, true, , Acer
SL10640_4, UNKNOWN, UNKNOWN, false, true, , Acer
SL10640_5, UNKNOWN, UNKNOWN, false, true, , Acer
SL10641, PIN_8, RECTANGLE, false, false, , 
SL10641_2, PIN_8, CUSTOM, false, true, , Lenovo
SL10642, PIN_8, RECTANGLE, false, false, , 
SL10642_1, PIN_8, RECTANGLE, false, true, , Lenovo
SL10642_2, PIN_8, RECTANGLE, false, true, , Lenovo
SL10643, UNKNOWN, CUSTOM, false, false, , 
SL10643_1, UNKNOWN, CUSTOM, false, false, , 
SL10643_2, UNKNOWN, CUSTOM, false, true, , Hp
SL10643_3, UNKNOWN, UNKNOWN, false, true, , Hp
SL10643_4, UNKNOWN, UNKNOWN, false, true, , Hp
SL10643_5, UNKNOWN, UNKNOWN, false, true, , Hp
SL10644, UNKNOWN, UNKNOWN, false, false, , 
SL10644_1, UNKNOWN, UNKNOWN, false, false, , 
SL10644_2, UNKNOWN, UNKNOWN, false, true, , Lenovo
SL10644_3, UNKNOWN, UNKNOWN, false, true, , Lenovo
SL10644_4, UNKNOWN, UNKNOWN, false, true, , Lenovo
SL10644_5, UNKNOWN, UNKNOWN, false, true, , Lenovo
SL10645, UNKNOWN, UNKNOWN, false, false, , 
SL10645_1, CUSTOM, CUSTOM, false, true, , Lenovo
SL10645_2, CUSTOM, CUSTOM, false, true, , Lenovo
SL10646, UNKNOWN, CUSTOM, false, false, , 
SL10646_1, UNKNOWN, UNKNOWN, false, true, , Lenovo
SL10646_2, UNKNOWN, UNKNOWN, false, true, , Lenovo
SL10646_3, UNKNOWN, UNKNOWN, false, true, , Lenovo
SL10647, UNKNOWN, UNKNOWN, false, false, , 
SL10647_1, UNKNOWN, UNKNOWN, false, true, , Acer
SL10647_2, UNKNOWN, UNKNOWN, false, false, , 
SL10647_3, UNKNOWN, UNKNOWN, false, true, , Acer
SL10647_4, UNKNOWN, UNKNOWN, false, false, , 
SL10648, PIN_8, RECTANGLE, false, false, , 
SL10648_1, PIN_8, RECTANGLE, false, false, , 
SL10648_2, PIN_8, RECTANGLE, false, true, , Lenovo
SL10649, UNKNOWN, UNKNOWN, false, false, , 
SL10649_1, PIN_8, SQUARE, false, true, , Lenovo
SL10649_2, UNKNOWN, UNKNOWN, false, false, , 
SL10650, UNKNOWN, UNKNOWN, false, false, , 
SL10650_2, UNKNOWN, UNKNOWN, false, false, , 
SL10651, UNKNOWN, UNKNOWN, false, false, , 
SL10651_2, UNKNOWN, UNKNOWN, false, false, , 
SL10651_3, UNKNOWN, UNKNOWN, false, false, , 
SL10652, CUSTOM, CUSTOM, false, false, , 
SL10652_1, UNKNOWN, UNKNOWN, false, true, , Asus
SL10652_2, UNKNOWN, UNKNOWN, false, false, , 
SL10653, CUSTOM, CUSTOM, false, false, , 
SL10653_1, UNKNOWN, UNKNOWN, false, false, , 
SL10653_2, UNKNOWN, CUSTOM, false, true, , Asus
SL10653_3, UNKNOWN, UNKNOWN, false, false, , 
SL10654, PIN_4, RECTANGLE, false, false, , 
SL10654_1, PIN_4, RECTANGLE, false, true, , Dell
SL10654_2, PIN_4, RECTANGLE, false, true, , Dell
SL10655, CUSTOM, CUSTOM, false, false, , 
SL10655_1, CUSTOM, CUSTOM, false, false, , 
SL10656, CUSTOM, CUSTOM, false, false, , 
SL10656_3, CUSTOM, CUSTOM, false, true, , Lenovo
SL10657, UNKNOWN, UNKNOWN, false, false, , 
SL10657_1, UNKNOWN, UNKNOWN, false, true, , Hp
SL10657_2, UNKNOWN, UNKNOWN, false, true, , Hp
SL10657_3, UNKNOWN, UNKNOWN, false, true, , Hp
SL10657_4, UNKNOWN, UNKNOWN, false, false, , 
SL10657_5, UNKNOWN, UNKNOWN, false, true, , Hp
SL10658, CUSTOM, CUSTOM, false, false, , 
SL10658_2, CUSTOM, CUSTOM, false, true, , Dell
SL10658_3, UNKNOWN, UNKNOWN, false, true, , Dell
SL10659, UNKNOWN, UNKNOWN, false, false, , 
SL10659_2, UNKNOWN, UNKNOWN, false, true, , Acer
SL10660, UNKNOWN, CUSTOM, false, false, , 
SL10660_1, UNKNOWN, CUSTOM, false, true, , Asus
SL10660_2, UNKNOWN, UNKNOWN, false, false, , 
SL10661, CUSTOM, CUSTOM, false, false, , 
SL10661_1, CUSTOM, CUSTOM, false, true, , Asus
SL10662, CUSTOM, CUSTOM, false, false, , 
SL10662_1, UNKNOWN, UNKNOWN, false, false, , 
SL10662_2, UNKNOWN, UNKNOWN, false, true, , Asus
SL10662_3, UNKNOWN, UNKNOWN, false, true, , Asus
SL10663, CUSTOM, CUSTOM, false, false, , 
SL10663_1, UNKNOWN, UNKNOWN, false, true, , Asus
SL10663_2, UNKNOWN, UNKNOWN, false, true, , Asus
SL10663_3, UNKNOWN, UNKNOWN, false, true, , Asus
SL10664, CUSTOM, CUSTOM, false, false, , 
SL10664_1, UNKNOWN, UNKNOWN, false, true, , Asus
SL10664_2, UNKNOWN, UNKNOWN, false, false, , 
SL10665, CUSTOM, CUSTOM, false, false, , 
SL10665_1, CUSTOM, CUSTOM, false, true, , Hp
SL10665_3, UNKNOWN, UNKNOWN, false, false, , 
SL10665_4, CUSTOM, CUSTOM, false, true, , Hp
SL10665_5, CUSTOM, CUSTOM, false, true, , Hp
SL10665_6, UNKNOWN, UNKNOWN, false, false, , 
SL10665_7, CUSTOM, CUSTOM, false, true, , Hp
SL10666, UNKNOWN, UNKNOWN, false, false, , 
SL10666_1, PIN_8, CUSTOM, false, true, , Lenovo
SL10667, CUSTOM, CUSTOM, false, false, , 
SL10667_1, UNKNOWN, UNKNOWN, false, true, , Asus
SL10667_2, UNKNOWN, UNKNOWN, false, true, , Asus
SL10668, OTHER, SQUARE, false, false, , 
SL10668_1, CUSTOM, UNKNOWN, false, true, , Asus
SL10668_2, CUSTOM, UNKNOWN, false, true, , Asus
SL10669, CUSTOM, CUSTOM, false, false, , 
SL10669_1, UNKNOWN, UNKNOWN, false, true, , Asus
SL10669_2, UNKNOWN, UNKNOWN, false, true, , Asus
SL10670, CUSTOM, CUSTOM, false, false, , 
SL10670_1, UNKNOWN, UNKNOWN, false, false, , 
SL10670_2, UNKNOWN, UNKNOWN, false, true, , Asus
SL10671, CUSTOM, CUSTOM, false, false, , 
SL10671_2, CUSTOM, CUSTOM, false, true, , Asus
SL10672, CUSTOM, CUSTOM, false, false, , 
SL10672_1, UNKNOWN, UNKNOWN, false, false, , 
SL10672_2, UNKNOWN, CUSTOM, false, true, , Asus
SL10673, CUSTOM, CUSTOM, false, false, , 
SL10673_1, UNKNOWN, UNKNOWN, false, false, , 
SL10673_2, UNKNOWN, UNKNOWN, false, false, , 
SL10674, CUSTOM, CUSTOM, false, false, , 
SL10674_1, UNKNOWN, UNKNOWN, false, true, , Asus
SL10674_2, UNKNOWN, UNKNOWN, false, true, , Asus
SL10674_3, UNKNOWN, UNKNOWN, false, true, , Asus
SL10675, UNKNOWN, UNKNOWN, false, false, , 
SL10675_1, UNKNOWN, UNKNOWN, false, false, , 
SL10676, CUSTOM, CUSTOM, false, false, , 
SL10676_1, UNKNOWN, UNKNOWN, false, false, , 
SL10676_2, UNKNOWN, UNKNOWN, false, true, , Asus
SL10677, CUSTOM, CUSTOM, false, false, , 
SL10677_1, UNKNOWN, UNKNOWN, false, true, , Asus
SL10677_2, UNKNOWN, UNKNOWN, false, true, , Asus
SL10678, CUSTOM, CUSTOM, false, false, , 
SL10678_1, CUSTOM, CUSTOM, false, true, , Hp
SL10678_2, UNKNOWN, UNKNOWN, false, true, , Hp
SL10678_3, CUSTOM, CUSTOM, false, true, , Hp
SL10679, CUSTOM, UNKNOWN, false, false, , 
SL10679_1, CUSTOM, UNKNOWN, false, true, , Hp
SL10679_2, CUSTOM, UNKNOWN, false, true, , Hp
SL10679_3, CUSTOM, UNKNOWN, false, true, , Hp
SL10679_4, CUSTOM, UNKNOWN, false, true, , Hp
SL10679_5, UNKNOWN, UNKNOWN, false, false, , 
SL10679_6, UNKNOWN, UNKNOWN, false, false, , 
SL10680, UNKNOWN, UNKNOWN, false, false, , 
SL10680_1, UNKNOWN, UNKNOWN, false, false, , 
SL10680_2, UNKNOWN, UNKNOWN, false, false, , 
SL10680_3, UNKNOWN, UNKNOWN, false, false, , 
SL10680_4, UNKNOWN, UNKNOWN, false, false, , 
SL10680_5, UNKNOWN, UNKNOWN, false, false, , 
SL10681, UNKNOWN, UNKNOWN, false, false, , 
SL10681_1, UNKNOWN, UNKNOWN, false, false, , 
SL10681_2, UNKNOWN, UNKNOWN, false, false, , 
SL10681_3, UNKNOWN, UNKNOWN, false, false, , 
SL10681_4, UNKNOWN, UNKNOWN, false, true, , Hp
SL10681_5, UNKNOWN, UNKNOWN, false, false, , 
SL10682, PIN_11, CUSTOM, false, false, , 
SL10682_2, PIN_11, CUSTOM, false, false, , 
SL10683, CUSTOM, CUSTOM, false, false, , 
SL10683_1, CUSTOM, CUSTOM, false, false, , 
SL10683_2, CUSTOM, CUSTOM, false, false, , 
SL10683_3, CUSTOM, CUSTOM, false, true, , Hp
SL10684, CUSTOM, CUSTOM, false, false, , 
SL10684_1, CUSTOM, CUSTOM, false, false, , 
SL10684_2, UNKNOWN, UNKNOWN, false, false, , 
SL10685, UNKNOWN, UNKNOWN, false, false, , 
SL10685_1, UNKNOWN, UNKNOWN, false, false, , 
SL10685_2, UNKNOWN, UNKNOWN, false, false, , 
SL10686, CUSTOM, CUSTOM, false, false, , 
SL10686_1, CUSTOM, CUSTOM, false, true, , Dell
SL10686_3, UNKNOWN, UNKNOWN, false, false, , 
SL10687, UNKNOWN, UNKNOWN, false, false, , 
SL10687_1, UNKNOWN, UNKNOWN, false, true, , Macbook
SL10687_2, UNKNOWN, UNKNOWN, false, true, , Macbook
SL10688, UNKNOWN, UNKNOWN, false, false, , 
SL10688_1, UNKNOWN, UNKNOWN, false, false, , 
SL10688_2, UNKNOWN, UNKNOWN, false, true, , Lenovo
SL10688_3, UNKNOWN, UNKNOWN, false, true, , Lenovo
SL10689, UNKNOWN, UNKNOWN, false, false, , 
SL10689_1, UNKNOWN, UNKNOWN, false, false, , 
SL10689_2, UNKNOWN, UNKNOWN, false, true, , Lenovo
SL10689_3, UNKNOWN, UNKNOWN, false, false, , 
SL10690, UNKNOWN, UNKNOWN, false, false, , 
SL10690_1, UNKNOWN, UNKNOWN, false, false, , 
SL10690_2, UNKNOWN, UNKNOWN, false, false, , 
SL10691, PIN_11, RECTANGLE, false, false, , 
SL10691_1, PIN_11, RECTANGLE, false, false, , 
SL10692, UNKNOWN, UNKNOWN, false, false, , 
SL10692_1, UNKNOWN, UNKNOWN, false, false, , 
SL10692_10, UNKNOWN, UNKNOWN, false, true, , Hp
SL10692_11, UNKNOWN, UNKNOWN, false, true, , Hp
SL10692_12, UNKNOWN, UNKNOWN, false, true, , Hp
SL10692_2, UNKNOWN, UNKNOWN, false, false, , 
SL10692_3, UNKNOWN, UNKNOWN, false, false, , 
SL10692_4, UNKNOWN, UNKNOWN, false, false, , 
SL10692_5, UNKNOWN, UNKNOWN, false, false, , 
SL10692_6, UNKNOWN, UNKNOWN, false, false, , 
SL10692_7, UNKNOWN, UNKNOWN, false, true, , Hp
SL10692_8, UNKNOWN, UNKNOWN, false, true, , Hp
SL10692_9, UNKNOWN, UNKNOWN, false, true, , Hp
SL10693, UNKNOWN, CUSTOM, false, false, , 
SL10693_1, UNKNOWN, CUSTOM, false, false, , 
SL10693_2, UNKNOWN, UNKNOWN, false, false, , 
SL10693_3, UNKNOWN, CUSTOM, false, true, , Hp
SL10693_4, UNKNOWN, CUSTOM, false, true, , Hp
SL10693_5, UNKNOWN, CUSTOM, false, true, , Hp
SL10694, UNKNOWN, UNKNOWN, false, false, , 
SL10694_1, UNKNOWN, UNKNOWN, false, false, , 
SL10694_2, UNKNOWN, UNKNOWN, false, false, , 
SL10694_3, UNKNOWN, UNKNOWN, false, true, , Acer
SL10695, UNKNOWN, UNKNOWN, false, false, , 
SL10695_2, UNKNOWN, UNKNOWN, false, true, , Samsung
SL10696, UNKNOWN, UNKNOWN, false, false, , 
SL10696_1, UNKNOWN, UNKNOWN, false, false, , 
SL10696_2, UNKNOWN, UNKNOWN, false, false, , 
SL10696_3, UNKNOWN, UNKNOWN, false, true, , Acer
SL10697, UNKNOWN, UNKNOWN, false, false, , 
SL10697_2, UNKNOWN, UNKNOWN, false, true, , Toshiba
SL10697_3, UNKNOWN, UNKNOWN, false, true, , Toshiba
SL10698, CUSTOM, CUSTOM, false, false, , 
SL10698_1, CUSTOM, CUSTOM, false, true, , Dell
SL10698_2, CUSTOM, CUSTOM, false, false, , 
SL10698_3, UNKNOWN, UNKNOWN, false, false, , 
SL10698_4, UNKNOWN, UNKNOWN, false, false, , 
SL10699, CUSTOM, CUSTOM, false, false, , 
SL10699_1, CUSTOM, CUSTOM, false, true, , Dell
SL10699_2, CUSTOM, CUSTOM, false, true, , Dell
SL10700, CUSTOM, CUSTOM, false, false, , 
SL10700_1, CUSTOM, CUSTOM, false, true, , Hp
SL10700_2, CUSTOM, CUSTOM, false, true, , Hp
SL10700_3, CUSTOM, CUSTOM, false, true, , Hp
SL10700_4, CUSTOM, CUSTOM, false, true, , Hp
SL10700_5, UNKNOWN, UNKNOWN, false, false, , 
SL10700_6, UNKNOWN, UNKNOWN, false, true, , Hp
SL10701, UNKNOWN, UNKNOWN, false, false, , 
SL10701_1, UNKNOWN, UNKNOWN, false, false, , 
SL10701_2, UNKNOWN, UNKNOWN, false, false, , 
SL10701_3, UNKNOWN, UNKNOWN, false, false, , 
SL10701_4, UNKNOWN, UNKNOWN, false, false, , 
SL10702, UNKNOWN, UNKNOWN, false, false, , 
SL10702_1, UNKNOWN, UNKNOWN, false, false, , 
SL10702_2, UNKNOWN, UNKNOWN, false, true, , Lenovo
SL10703, CUSTOM, CUSTOM, false, false, , 
SL10703_1, UNKNOWN, UNKNOWN, false, true, , Asus
SL10703_2, UNKNOWN, UNKNOWN, false, false, , 
SL10703_3, UNKNOWN, UNKNOWN, false, true, , Asus
SL10704, UNKNOWN, UNKNOWN, false, false, , 
SL10704_1, UNKNOWN, UNKNOWN, false, true, , Nec
SL10704_2, UNKNOWN, UNKNOWN, false, true, , Nec
SL10704_3, UNKNOWN, UNKNOWN, false, false, , 
SL10705, UNKNOWN, UNKNOWN, false, false, , 
SL10705_1, UNKNOWN, UNKNOWN, false, true, , Nec
SL10705_2, UNKNOWN, UNKNOWN, false, true, , Nec
SL10705_3, UNKNOWN, UNKNOWN, false, false, , 
SL10705_4, UNKNOWN, UNKNOWN, false, false, , 
SL10705_5, UNKNOWN, UNKNOWN, false, false, , 
SL10705_6, UNKNOWN, UNKNOWN, false, false, , 
SL10705_7, UNKNOWN, UNKNOWN, false, false, , 
SL10706, PIN_8, CUSTOM, false, false, , 
SL10706_1, UNKNOWN, UNKNOWN, false, false, , 
SL10706_2, UNKNOWN, UNKNOWN, false, false, , 
SL10707, PIN_8, CUSTOM, false, false, , 
SL10707_1, PIN_8, CUSTOM, false, true, , Lenovo
SL10707_2, UNKNOWN, UNKNOWN, false, false, , 
SL10707_3, UNKNOWN, UNKNOWN, false, false, , 
SL10708, UNKNOWN, UNKNOWN, false, false, , 
SL10708_1, UNKNOWN, UNKNOWN, false, false, , 
SL10708_3, UNKNOWN, UNKNOWN, false, true, , Getak
SL10709, OTHER, UNKNOWN, false, false, , 
SL10709_1, UNKNOWN, UNKNOWN, false, false, , 
SL10710, UNKNOWN, UNKNOWN, false, false, , 
SL10710_2, UNKNOWN, UNKNOWN, false, true, , Hp
SL10710_3, UNKNOWN, UNKNOWN, false, true, , Hp
SL10710_4, UNKNOWN, UNKNOWN, false, false, , 
SL10710_5, UNKNOWN, UNKNOWN, false, false, , 
SL10710_6, UNKNOWN, UNKNOWN, false, true, , Hp
SL10710_7, UNKNOWN, UNKNOWN, false, false, , 
SL10711, UNKNOWN, UNKNOWN, false, false, , 
SL10711_1, UNKNOWN, UNKNOWN, false, true, , Clevo
SL10712, UNKNOWN, UNKNOWN, false, false, , 
SL10712_1, UNKNOWN, UNKNOWN, false, true, , Acer
SL10712_3, UNKNOWN, UNKNOWN, false, true, , Acer
SL10712_4, UNKNOWN, UNKNOWN, false, true, , Acer
SL10713, PIN_8, CUSTOM, false, false, , 
SL10713_2, PIN_8, CUSTOM, false, false, , 
SL10714, OTHER, RECTANGLE, false, false, , 
SL10714_1, OTHER, RECTANGLE, false, false, , 
SL10714_2, OTHER, RECTANGLE, false, true, , Lenovo
SL10715, CUSTOM, CUSTOM, false, false, , 
SL10715_1, UNKNOWN, CUSTOM, false, true, , Asus
SL10716, CUSTOM, CUSTOM, false, false, , 
SL10716_2, UNKNOWN, UNKNOWN, false, false, , 
SL10716_3, CUSTOM, CUSTOM, false, true, , Acer
SL10717, UNKNOWN, UNKNOWN, false, false, , 
SL10717_1, UNKNOWN, UNKNOWN, false, true, , Asus
SL10717_2, UNKNOWN, UNKNOWN, false, false, , 
SL10718, CUSTOM, RECTANGLE, false, false, , 
SL10718_2, CUSTOM, RECTANGLE, false, false, , 
SL10718_3, UNKNOWN, UNKNOWN, false, false, , 
SL10718_5, UNKNOWN, UNKNOWN, false, false, , 
SL10719, CUSTOM, CUSTOM, false, false, , 
SL10719_1, UNKNOWN, UNKNOWN, false, true, , Hp
SL10719_10, UNKNOWN, UNKNOWN, false, true, , Hp
SL10719_11, UNKNOWN, UNKNOWN, false, false, , 
SL10719_2, UNKNOWN, UNKNOWN, false, false, , 
SL10719_3, UNKNOWN, UNKNOWN, false, true, , Hp
SL10719_5, UNKNOWN, UNKNOWN, false, false, , 
SL10719_6, UNKNOWN, UNKNOWN, false, true, , Hp
SL10719_7, UNKNOWN, UNKNOWN, false, true, , Hp
SL10719_8, UNKNOWN, UNKNOWN, false, true, , Hp
SL10719_9, UNKNOWN, UNKNOWN, false, true, , Hp
SL10720, UNKNOWN, UNKNOWN, false, false, , 
SL10720_1, UNKNOWN, UNKNOWN, false, true, , Hp
SL10720_2, UNKNOWN, UNKNOWN, false, true, , Hp
SL10720_5, UNKNOWN, UNKNOWN, false, true, , Hp
SL10720_6, UNKNOWN, UNKNOWN, false, false, , 
SL10721, UNKNOWN, CUSTOM, false, false, , 
SL10721_1, UNKNOWN, CUSTOM, false, true, , Google
SL10721_2, UNKNOWN, CUSTOM, false, true, , Google
SL10722, UNKNOWN, UNKNOWN, false, false, , 
SL10722_1, UNKNOWN, UNKNOWN, false, true, , Dell
SL10722_2, UNKNOWN, UNKNOWN, false, true, , Dell
SL10722_3, UNKNOWN, UNKNOWN, false, true, , Dell
SL10722_4, UNKNOWN, UNKNOWN, false, false, , 
SL10723, PIN_12, RECTANGLE, false, false, , 
SL10723_1, PIN_12, RECTANGLE, false, true, , Clevo
SL10723_2, UNKNOWN, UNKNOWN, false, false, , 
SL10723_3, PIN_12, RECTANGLE, false, false, , 
SL10723_4, PIN_12, RECTANGLE, false, true, , Clevo
SL10723_5, UNKNOWN, UNKNOWN, false, true, , Schenker
SL10723_6, UNKNOWN, UNKNOWN, false, false, , 
